Date,Type,Title,Info,Currency,Amount,"Fees & Taxes",Net,"Tax Details"
"January 10, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 10, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 10, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 10, 2026",Fee,"Transaction fee: Modern Ribbed Wall Sconce Light – Beige ...","Order #3945346315",USD,--,-$2.60,-$2.60,--
"January 10, 2026",Tax,"Sales tax paid by buyer","Order #3945346315",USD,--,-$3.55,-$3.55,--
"January 10, 2026",Fee,"Processing fee","Order #3945346315",USD,--,-$1.56,-$1.56,--
"January 10, 2026",Sale,"Payment for Order #3945346315",,USD,$43.54,--,$43.54,--
"January 10, 2026",Fee,"Listing fee","Listing #4426590790",USD,--,-$0.20,-$0.20,--
"January 10, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 9, 2026",USD,--,-$6.48,-$6.48,--
"January 9, 2026",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3944905295",USD,--,-$5.85,-$5.85,--
"January 9, 2026",Fee,"Processing fee","Order #3944905295",USD,--,-$2.95,-$2.95,--
"January 9, 2026",Sale,"Payment for Order #3944905295",,USD,$89.98,--,$89.98,--
"January 9, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"January 9, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"January 9, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3944836821",USD,--,-$3.90,-$3.90,--
"January 9, 2026",Tax,"Sales tax paid by buyer","Order #3944836821",USD,--,-$4.87,-$4.87,--
"January 9, 2026",Fee,"Processing fee","Order #3944836821",USD,--,-$2.20,-$2.20,--
"January 9, 2026",Sale,"Payment for Order #3944836821",,USD,$64.86,--,$64.86,--
"January 9, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 9, 2026",Shipping,"USPS shipping label","Label #297040976187",USD,--,-$4.65,-$4.65,--
"January 9, 2026",Shipping,"USPS shipping label","Label #296068608330",USD,--,-$4.87,-$4.87,--
"January 9, 2026",Shipping,"USPS shipping label","Label #296068535636",USD,--,-$12.10,-$12.10,--
"January 9, 2026",Shipping,"USPS shipping label","Label #296068470272",USD,--,-$4.87,-$4.87,--
"January 9, 2026",Fee,"Transaction fee: Shipping","Order #3944428215",USD,--,-$0.80,-$0.80,--
"January 9, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3944428215",USD,--,-$0.65,-$0.65,--
"January 9, 2026",Tax,"Sales tax paid by buyer","Order #3944428215",USD,--,-$0.83,-$0.83,--
"January 9, 2026",Fee,"Processing fee","Order #3944428215",USD,--,-$0.94,-$0.94,--
"January 9, 2026",Sale,"Payment for Order #3944428215",,USD,$23.07,--,$23.07,--
"January 9, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 9, 2026",Fee,"Transaction fee: Custom Modern Ribbed Ceramic Planter wit...","Order #3937968816",USD,--,-$2.49,-$2.49,--
"January 9, 2026",Fee,"Transaction fee: Rotating Photo Reel | Polaroid & Instax ...","Order #3937968816",USD,--,-$1.66,-$1.66,--
"January 9, 2026",Tax,"Sales tax paid by buyer","Order #3937968816",USD,--,-$5.66,-$5.66,--
"January 9, 2026",Fee,"Processing fee","Order #3937968816",USD,--,-$2.33,-$2.33,--
"January 9, 2026",Sale,"Payment for Order #3937968816",,USD,$69.39,--,$69.39,--
"January 9, 2026",Fee,"Listing fee","Listing #4389818892",USD,--,-$0.20,-$0.20,--
"January 9, 2026",Fee,"Listing fee","Listing #4387205694",USD,--,-$0.20,-$0.20,--
"January 9, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #295267184458",USD,--,-$2.16,-$2.16,--
"January 9, 2026",Shipping,"USPS return shipping label","Label #294346446852",USD,--,-$8.98,-$8.98,--
"January 9, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 8, 2026",USD,--,-$6.50,-$6.50,--
"January 9, 2026",Fee,"Transaction fee: Shipping","Order #3944156767",USD,--,-$0.48,-$0.48,--
"January 9, 2026",Fee,"Transaction fee: Modern Minimalist Incense Holder | Custo...","Order #3944156767",USD,--,-$1.38,-$1.38,--
"January 9, 2026",Tax,"Sales tax paid by buyer","Order #3944156767",USD,--,-$2.15,-$2.15,--
"January 9, 2026",Fee,"Processing fee","Order #3944156767",USD,--,-$1.17,-$1.17,--
"January 9, 2026",Sale,"Payment for Order #3944156767",,USD,$30.75,--,$30.75,--
"January 9, 2026",Fee,"Listing fee","Listing #4392223549",USD,--,-$0.20,-$0.20,--
"January 9, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3937687150",USD,--,-$2.60,-$2.60,--
"January 9, 2026",Fee,"Processing fee","Order #3937687150",USD,--,-$1.55,-$1.55,--
"January 9, 2026",Tax,"Sales tax paid by buyer","Order #3937687150",USD,--,-$3.30,-$3.30,--
"January 9, 2026",Sale,"Payment for Order #3937687150",,USD,$43.28,--,$43.28,--
"January 9, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 9, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 8, 2026",Shipping,"USPS shipping label","Label #296938799903",USD,--,-$10.08,-$10.08,--
"January 8, 2026",Fee,"Transaction fee: Shipping","Order #3943874219",USD,--,-$4.08,-$4.08,--
"January 8, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3943874219",USD,--,-$3.90,-$3.90,--
"January 8, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3943874219",USD,--,-$2.60,-$2.60,--
"January 8, 2026",Tax,"Sales tax paid by buyer","Order #3943874219",USD,--,-$34.18,-$34.18,--
"January 8, 2026",Fee,"Processing fee","Order #3943874219",USD,--,-$6.16,-$6.16,--
"January 8, 2026",Sale,"Payment for Order #3943874219",,USD,$196.96,--,$196.96,--
"January 8, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 8, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 8, 2026",Fee,"Listing fee","Listing #4437653641",USD,--,-$0.20,-$0.20,--
"January 8, 2026",Shipping,"USPS shipping label","Label #296882815227",USD,--,-$9.31,-$9.31,--
"January 8, 2026",Shipping,"USPS shipping label","Label #296882698543",USD,--,-$7.67,-$7.67,--
"January 8, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #295183125646",USD,--,-$1.99,-$1.99,--
"January 8, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #295354351973",USD,--,-$1.84,-$1.84,--
"January 8, 2026",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3936837862",USD,--,-$2.92,-$2.92,--
"January 8, 2026",Tax,"Sales tax paid by buyer","Order #3936837862",USD,--,-$3.88,-$3.88,--
"January 8, 2026",Fee,"Processing fee","Order #3936837862",USD,--,-$1.72,-$1.72,--
"January 8, 2026",Sale,"Payment for Order #3936837862",,USD,$48.87,--,$48.87,--
"January 8, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"January 8, 2026",Fee,"Listing fee","Listing #4437575672",USD,--,-$0.20,-$0.20,--
"January 8, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 7, 2026",USD,--,-$5.00,-$5.00,--
"January 7, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3943051811",USD,--,-$2.60,-$2.60,--
"January 7, 2026",Tax,"Sales tax paid by buyer","Order #3943051811",USD,--,-$3.70,-$3.70,--
"January 7, 2026",Fee,"Processing fee","Order #3943051811",USD,--,-$1.56,-$1.56,--
"January 7, 2026",Sale,"Payment for Order #3943051811",,USD,$43.69,--,$43.69,--
"January 7, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 7, 2026",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3942578567",USD,--,-$5.52,-$5.52,--
"January 7, 2026",Tax,"Sales tax paid by buyer","Order #3942578567",USD,--,-$5.95,-$5.95,--
"January 7, 2026",Fee,"Processing fee","Order #3942578567",USD,--,-$2.98,-$2.98,--
"January 7, 2026",Sale,"Payment for Order #3942578567",,USD,$90.93,--,$90.93,--
"January 7, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"January 7, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"January 7, 2026",Shipping,"USPS shipping label","Label #296790193173",USD,--,-$7.36,-$7.36,--
"January 7, 2026",Fee,"Listing fee","Listing #4427424459",USD,--,-$0.20,-$0.20,--
"January 7, 2026",Shipping,"USPS shipping label","Label #295797693742",USD,--,-$7.17,-$7.17,--
"January 7, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #296222370585",USD,--,-$2.91,-$2.91,--
"January 7, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #296220947269",USD,--,-$3.03,-$3.03,--
"January 7, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #296220901621",USD,--,-$2.14,-$2.14,--
"January 7, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #296220653725",USD,--,-$3.45,-$3.45,--
"January 7, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #296220844279",USD,--,-$1.99,-$1.99,--
"January 7, 2026",Shipping,"USPS shipping label","Label #295793338786",USD,--,-$7.36,-$7.36,--
"January 7, 2026",Shipping,"USPS shipping label","Label #295793148596",USD,--,-$5.09,-$5.09,--
"January 7, 2026",Shipping,"USPS shipping label","Label #296783978389",USD,--,-$4.87,-$4.87,--
"January 7, 2026",Shipping,"USPS shipping label","Label #295792672448",USD,--,-$12.10,-$12.10,--
"January 7, 2026",Shipping,"USPS shipping label","Label #295791739890",USD,--,-$6.60,-$6.60,--
"January 7, 2026",Shipping,"USPS shipping label","Label #295791605954",USD,--,-$7.67,-$7.67,--
"January 7, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 6, 2026",USD,--,-$5.00,-$5.00,--
"January 7, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3942382093",USD,--,-$9.00,-$9.00,--
"January 7, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3942382093",USD,--,-$3.90,-$3.90,--
"January 7, 2026",Tax,"Sales tax paid by buyer","Order #3942382093",USD,--,-$5.02,-$5.02,--
"January 7, 2026",Fee,"Processing fee","Order #3942382093",USD,--,-$2.20,-$2.20,--
"January 7, 2026",Sale,"Payment for Order #3942382093",,USD,$65.01,--,$65.01,--
"January 7, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 6, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #294347049878",USD,--,-$1.99,-$1.99,--
"January 6, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3941952725",USD,--,-$9.00,-$9.00,--
"January 6, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3941952725",USD,--,-$3.90,-$3.90,--
"January 6, 2026",Tax,"Sales tax paid by buyer","Order #3941952725",USD,--,-$3.60,-$3.60,--
"January 6, 2026",Fee,"Processing fee","Order #3941952725",USD,--,-$2.16,-$2.16,--
"January 6, 2026",Sale,"Payment for Order #3941952725",,USD,$63.59,--,$63.59,--
"January 6, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 6, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3935187078",USD,--,-$3.90,-$3.90,--
"January 6, 2026",Tax,"Sales tax paid by buyer","Order #3935187078",USD,--,-$3.60,-$3.60,--
"January 6, 2026",Fee,"Processing fee","Order #3935187078",USD,--,-$2.16,-$2.16,--
"January 6, 2026",Sale,"Payment for Order #3935187078",,USD,$63.59,--,$63.59,--
"January 6, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 6, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3935085926",USD,--,-$5.40,-$5.40,--
"January 6, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3935085926",USD,--,-$2.34,-$2.34,--
"January 6, 2026",Tax,"Sales tax paid by buyer","Order #3935085926",USD,--,-$2.99,-$2.99,--
"January 6, 2026",Fee,"Processing fee","Order #3935085926",USD,--,-$1.42,-$1.42,--
"January 6, 2026",Sale,"Payment for Order #3935085926",,USD,$38.98,--,$38.98,--
"January 6, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 6, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3941737249",USD,--,-$3.90,-$3.90,--
"January 6, 2026",Tax,"Sales tax paid by buyer","Order #3941737249",USD,--,-$3.75,-$3.75,--
"January 6, 2026",Fee,"Processing fee","Order #3941737249",USD,--,-$2.16,-$2.16,--
"January 6, 2026",Sale,"Payment for Order #3941737249",,USD,$63.74,--,$63.74,--
"January 6, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 6, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 6, 2026",Fee,"Transaction fee: Shipping","Order #3934853168",USD,--,-$1.81,-$1.81,--
"January 6, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3934853168",USD,--,-$3.90,-$3.90,--
"January 6, 2026",Tax,"Sales tax paid by buyer","Order #3934853168",USD,--,-$16.70,-$16.70,--
"January 6, 2026",Fee,"Processing fee","Order #3934853168",USD,--,-$3.39,-$3.39,--
"January 6, 2026",Sale,"Payment for Order #3934853168",,USD,$104.61,--,$104.61,--
"January 6, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3934836332",USD,--,-$2.60,-$2.60,--
"January 6, 2026",Tax,"Sales tax paid by buyer","Order #3934836332",USD,--,-$3.10,-$3.10,--
"January 6, 2026",Fee,"Processing fee","Order #3934836332",USD,--,-$1.54,-$1.54,--
"January 6, 2026",Sale,"Payment for Order #3934836332",,USD,$43.08,--,$43.08,--
"January 6, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 6, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 6, 2026",Fee,"Transaction fee: Shipping","Order #3934834166",USD,--,-$2.22,-$2.22,--
"January 6, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3934834166",USD,--,-$2.60,-$2.60,--
"January 6, 2026",Tax,"Sales tax paid by buyer","Order #3934834166",USD,--,-$16.32,-$16.32,--
"January 6, 2026",Fee,"Processing fee","Order #3934834166",USD,--,-$2.97,-$2.97,--
"January 6, 2026",Sale,"Payment for Order #3934834166",,USD,$90.51,--,$90.51,--
"January 6, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 6, 2026",Shipping,"USPS shipping label","Label #295704894746",USD,--,-$4.65,-$4.65,--
"January 6, 2026",Shipping,"USPS shipping label","Label #296699470285",USD,--,-$4.65,-$4.65,--
"January 6, 2026",Shipping,"USPS shipping label","Label #296698332997",USD,--,-$4.95,-$4.95,--
"January 6, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 5, 2026",USD,--,-$5.00,-$5.00,--
"January 5, 2026",Shipping,"USPS shipping label","Label #295670383574",USD,--,-$5.15,-$5.15,--
"January 5, 2026",Shipping,"USPS shipping label","Label #295668118836",USD,--,-$6.60,-$6.60,--
"January 5, 2026",Shipping,"USPS shipping label","Label #295665831108",USD,--,-$5.09,-$5.09,--
"January 5, 2026",Shipping,"Shipsurance Package Insurance","Label #296661134195",USD,--,-$1.35,-$1.35,--
"January 5, 2026",Shipping,"Asendia shipping label","Label #296661134195",USD,--,-$27.92,-$27.92,--
"January 5, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3934249820",USD,--,-$11.39,-$11.39,--
"January 5, 2026",Fee,"Transaction fee: Shipping","Order #3934249820",USD,--,-$1.81,-$1.81,--
"January 5, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3934249820",USD,--,-$3.12,-$3.12,--
"January 5, 2026",Tax,"Sales tax paid by buyer","Order #3934249820",USD,--,-$15.18,-$15.18,--
"January 5, 2026",Sale,"Payment for Order #3934249820",,USD,$91.09,--,$91.09,--
"January 5, 2026",Fee,"Processing fee","Order #3934249820",USD,--,-$2.98,-$2.98,--
"January 5, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 5, 2026",Fee,"Transaction fee: Shipping","Order #3933968884",USD,--,-$0.80,-$0.80,--
"January 5, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3933968884",USD,--,-$2.08,-$2.08,--
"January 5, 2026",Tax,"Sales tax paid by buyer","Order #3933968884",USD,--,-$1.92,-$1.92,--
"January 5, 2026",Fee,"Processing fee","Order #3933968884",USD,--,-$1.63,-$1.63,--
"January 5, 2026",Sale,"Payment for Order #3933968884",,USD,$46.16,--,$46.16,--
"January 5, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 5, 2026",Deposit,"$497.22 sent to your bank account",,USD,--,--,--,--
"January 5, 2026",Shipping,"USPS shipping label","Label #295602528694",USD,--,-$7.17,-$7.17,--
"January 5, 2026",Shipping,"USPS shipping label","Label #295602513394",USD,--,-$6.59,-$6.59,--
"January 5, 2026",Shipping,"USPS shipping label","Label #295599836362",USD,--,-$5.15,-$5.15,--
"January 5, 2026",Shipping,"Asendia shipping label","Label #296598895049",USD,--,-$20.30,-$20.30,--
"January 5, 2026",Fee,"Listing fee","Listing #4426880576",USD,--,-$0.20,-$0.20,--
"January 5, 2026",Shipping,"USPS shipping label","Label #295584232134",USD,--,-$7.70,-$7.70,--
"January 5, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 4, 2026",USD,--,-$5.00,-$5.00,--
"January 5, 2026",Shipping,"USPS shipping label","Label #295583741082",USD,--,-$10.86,-$10.86,--
"January 5, 2026",Fee,"Transaction fee: Shipping","Order #3933704348",USD,--,-$0.80,-$0.80,--
"January 5, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3933704348",USD,--,-$1.04,-$1.04,--
"January 5, 2026",Tax,"Sales tax paid by buyer","Order #3933704348",USD,--,-$1.72,-$1.72,--
"January 5, 2026",Fee,"Processing fee","Order #3933704348",USD,--,-$1.15,-$1.15,--
"January 5, 2026",Sale,"Payment for Order #3933704348",,USD,$29.96,--,$29.96,--
"January 5, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 5, 2026",Fee,"Transaction fee: Shipping","Order #3940543395",USD,--,-$0.48,-$0.48,--
"January 5, 2026",Fee,"Transaction fee: Retro Cinema Marquee Sign | Arrow Lightb...","Order #3940543395",USD,--,-$1.30,-$1.30,--
"January 5, 2026",Tax,"Sales tax paid by buyer","Order #3940543395",USD,--,-$1.20,-$1.20,--
"January 5, 2026",Sale,"Payment for Order #3940543395",,USD,$28.55,--,$28.55,--
"January 5, 2026",Fee,"Processing fee","Order #3940543395",USD,--,-$1.11,-$1.11,--
"January 5, 2026",Fee,"Listing fee","Listing #4426215313",USD,--,-$0.20,-$0.20,--
"January 4, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3940080999",USD,--,-$3.12,-$3.12,--
"January 4, 2026",Tax,"Sales tax paid by buyer","Order #3940080999",USD,--,-$3.72,-$3.72,--
"January 4, 2026",Fee,"Processing fee","Order #3940080999",USD,--,-$1.80,-$1.80,--
"January 4, 2026",Sale,"Payment for Order #3940080999",,USD,$51.71,--,$51.71,--
"January 4, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 4, 2026",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3940078717",USD,--,-$4.68,-$4.68,--
"January 4, 2026",Tax,"Sales tax paid by buyer","Order #3940078717",USD,--,-$6.39,-$6.39,--
"January 4, 2026",Fee,"Processing fee","Order #3940078717",USD,--,-$2.60,-$2.60,--
"January 4, 2026",Sale,"Payment for Order #3940078717",,USD,$78.37,--,$78.37,--
"January 4, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"January 4, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"January 4, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3932987020",USD,--,-$11.39,-$11.39,--
"January 4, 2026",Fee,"Transaction fee: Shipping","Order #3932987020",USD,--,-$1.81,-$1.81,--
"January 4, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3932987020",USD,--,-$3.12,-$3.12,--
"January 4, 2026",Tax,"Sales tax paid by buyer","Order #3932987020",USD,--,-$15.18,-$15.18,--
"January 4, 2026",Fee,"Processing fee","Order #3932987020",USD,--,-$2.98,-$2.98,--
"January 4, 2026",Sale,"Payment for Order #3932987020",,USD,$91.09,--,$91.09,--
"January 4, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 4, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3939773555",USD,--,-$3.12,-$3.12,--
"January 4, 2026",Tax,"Sales tax paid by buyer","Order #3939773555",USD,--,-$2.88,-$2.88,--
"January 4, 2026",Fee,"Processing fee","Order #3939773555",USD,--,-$1.78,-$1.78,--
"January 4, 2026",Sale,"Payment for Order #3939773555",,USD,$50.87,--,$50.87,--
"January 4, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 4, 2026",Fee,"Transaction fee: Shipping","Order #3932658398",USD,--,-$1.81,-$1.81,--
"January 4, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3932658398",USD,--,-$3.12,-$3.12,--
"January 4, 2026",Tax,"Sales tax paid by buyer","Order #3932658398",USD,--,-$15.18,-$15.18,--
"January 4, 2026",Fee,"Processing fee","Order #3932658398",USD,--,-$2.98,-$2.98,--
"January 4, 2026",Sale,"Payment for Order #3932658398",,USD,$91.09,--,$91.09,--
"January 4, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 4, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3932595010",USD,--,-$6.45,-$6.45,--
"January 4, 2026",Fee,"Transaction fee: Shipping","Order #3932595010",USD,--,-$0.72,-$0.72,--
"January 4, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3932595010",USD,--,-$2.08,-$2.08,--
"January 4, 2026",Tax,"Sales tax paid by buyer","Order #3932595010",USD,--,-$2.54,-$2.54,--
"January 4, 2026",Fee,"Processing fee","Order #3932595010",USD,--,-$1.62,-$1.62,--
"January 4, 2026",Sale,"Payment for Order #3932595010",,USD,$45.54,--,$45.54,--
"January 4, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 4, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 3, 2026",USD,--,-$5.00,-$5.00,--
"January 3, 2026",Fee,"Transaction fee: Shipping","Order #3939203887",USD,--,-$0.72,-$0.72,--
"January 3, 2026",Fee,"Transaction fee: Handmade Minimalist Wall Clock – Modern ...","Order #3939203887",USD,--,-$1.72,-$1.72,--
"January 3, 2026","Buyer Fee","Colorado Retail Delivery Fee (paid by buyer)","Order #3939203887",USD,--,-$0.28,-$0.28,--
"January 3, 2026",Tax,"Sales tax paid by buyer","Order #3939203887",USD,--,-$3.42,-$3.42,--
"January 3, 2026",Fee,"Processing fee","Order #3939203887",USD,--,-$1.48,-$1.48,--
"January 3, 2026",Sale,"Payment for Order #3939203887",,USD,$41.10,--,$41.10,--
"January 3, 2026",Fee,"Listing fee","Listing #4398535300",USD,--,-$0.20,-$0.20,--
"January 3, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3932036978",USD,--,-$3.12,-$3.12,--
"January 3, 2026",Tax,"Sales tax paid by buyer","Order #3932036978",USD,--,-$2.88,-$2.88,--
"January 3, 2026",Sale,"Payment for Order #3932036978",,USD,$50.87,--,$50.87,--
"January 3, 2026",Fee,"Processing fee","Order #3932036978",USD,--,-$1.78,-$1.78,--
"January 3, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"January 3, 2026",Fee,"Transaction fee: Rotating Photo Reel | Polaroid & Instax ...","Order #3931944172",USD,--,-$1.56,-$1.56,--
"January 3, 2026",Fee,"Transaction fee: Shipping","Order #3931944172",USD,--,-$0.56,-$0.56,--
"January 3, 2026",Tax,"Sales tax paid by buyer","Order #3931944172",USD,--,-$2.10,-$2.10,--
"January 3, 2026",Fee,"Processing fee","Order #3931944172",USD,--,-$1.29,-$1.29,--
"January 3, 2026",Sale,"Payment for Order #3931944172",,USD,$34.63,--,$34.63,--
"January 3, 2026",Fee,"Listing fee","Listing #4387205694",USD,--,-$0.20,-$0.20,--
"January 3, 2026",Fee,"Transaction fee: Shipping","Order #3939048555",USD,--,-$0.80,-$0.80,--
"January 3, 2026",Fee,"Transaction fee: Handmade Minimalist Wall Clock – Modern ...","Order #3939048555",USD,--,-$1.72,-$1.72,--
"January 3, 2026",Tax,"Sales tax paid by buyer","Order #3939048555",USD,--,-$3.43,-$3.43,--
"January 3, 2026",Fee,"Processing fee","Order #3939048555",USD,--,-$1.51,-$1.51,--
"January 3, 2026",Sale,"Payment for Order #3939048555",,USD,$42.07,--,$42.07,--
"January 3, 2026",Fee,"Listing fee","Listing #4398535300",USD,--,-$0.20,-$0.20,--
"January 3, 2026",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3931661012",USD,--,-$2.34,-$2.34,--
"January 3, 2026",Tax,"Sales tax paid by buyer","Order #3931661012",USD,--,-$2.70,-$2.70,--
"January 3, 2026",Fee,"Processing fee","Order #3931661012",USD,--,-$1.41,-$1.41,--
"January 3, 2026",Sale,"Payment for Order #3931661012",,USD,$38.69,--,$38.69,--
"January 3, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"January 3, 2026",Shipping,"USPS shipping label","Label #296457376083",USD,--,-$12.59,-$12.59,--
"January 3, 2026",Shipping,"USPS shipping label","Label #296457353219",USD,--,-$12.59,-$12.59,--
"January 3, 2026",Fee,"Transaction fee: Shipping","Order #3938676683",USD,--,-$1.59,-$1.59,--
"January 3, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3938676683",USD,--,-$2.08,-$2.08,--
"January 3, 2026",Tax,"Sales tax paid by buyer","Order #3938676683",USD,--,-$3.44,-$3.44,--
"January 3, 2026",Fee,"Processing fee","Order #3938676683",USD,--,-$2.05,-$2.05,--
"January 3, 2026",Sale,"Payment for Order #3938676683",,USD,$59.92,--,$59.92,--
"January 3, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"January 3, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
