Date,Type,Title,Info,Currency,Amount,"Fees & Taxes",Net,"Tax Details"
"February 9, 2026",Fee,"Transaction fee: Shipping","Order #3973793029",USD,--,-$2.03,-$2.03,--
"February 9, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3973793029",USD,--,-$3.12,-$3.12,--
"February 9, 2026",Tax,"Sales tax paid by buyer","Order #3973793029",USD,--,-$15.06,-$15.06,--
"February 9, 2026",Fee,"Processing fee","Order #3973793029",USD,--,-$3.08,-$3.08,--
"February 9, 2026",Sale,"Payment for Order #3973793029",,USD,$94.32,--,$94.32,--
"February 9, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"February 9, 2026",Fee,"Listing fee","Listing #4455212951",USD,--,-$0.20,-$0.20,--
"February 9, 2026",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3969948704",USD,--,-$2.34,-$2.34,--
"February 9, 2026",Tax,"Sales tax paid by buyer","Order #3969948704",USD,--,-$1.52,-$1.52,--
"February 9, 2026",Fee,"Processing fee","Order #3969948704",USD,--,-$1.38,-$1.38,--
"February 9, 2026",Sale,"Payment for Order #3969948704",,USD,$37.51,--,$37.51,--
"February 9, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"February 9, 2026",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3973543155",USD,--,-$4.68,-$4.68,--
"February 9, 2026",Tax,"Sales tax paid by buyer","Order #3973543155",USD,--,-$5.11,-$5.11,--
"February 9, 2026",Fee,"Processing fee","Order #3973543155",USD,--,-$2.56,-$2.56,--
"February 9, 2026",Sale,"Payment for Order #3973543155",,USD,$77.09,--,$77.09,--
"February 9, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"February 9, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"February 9, 2026",Deposit,"$1,052.86 sent to your bank account",,USD,--,--,--,--
"February 9, 2026",Shipping,"USPS shipping label","Label #299474189749",USD,--,-$5.39,-$5.39,--
"February 9, 2026",Shipping,"USPS shipping label","Label #299473025541",USD,--,-$10.64,-$10.64,--
"February 9, 2026",Shipping,"USPS shipping label","Label #299472990749",USD,--,-$12.37,-$12.37,--
"February 9, 2026",Shipping,"USPS shipping label","Label #298701353700",USD,--,-$8.81,-$8.81,--
"February 9, 2026",Shipping,"USPS shipping label","Label #299464884061",USD,--,-$5.45,-$5.45,--
"February 9, 2026",Shipping,"USPS shipping label","Label #298700373938",USD,--,-$5.45,-$5.45,--
"February 9, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Feb 8, 2026",USD,--,-$10.00,-$10.00,--
"February 8, 2026",Fee,"Transaction fee: Shipping","Order #3972875349",USD,--,-$0.73,-$0.73,--
"February 8, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3972875349",USD,--,-$1.04,-$1.04,--
"February 8, 2026",Tax,"Sales tax paid by buyer","Order #3972875349",USD,--,-$1.27,-$1.27,--
"February 8, 2026",Fee,"Processing fee","Order #3972875349",USD,--,-$1.10,-$1.10,--
"February 8, 2026",Sale,"Payment for Order #3972875349",,USD,$28.42,--,$28.42,--
"February 8, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"February 8, 2026",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3968895858",USD,--,-$2.34,-$2.34,--
"February 8, 2026",Fee,"Processing fee","Order #3968895858",USD,--,-$1.33,-$1.33,--
"February 8, 2026",Sale,"Payment for Order #3968895858",,USD,$35.99,--,$35.99,--
"February 8, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"February 8, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Feb 7, 2026",USD,--,-$10.00,-$10.00,--
"February 8, 2026",Shipping,"USPS shipping label","Label #298630875648",USD,--,-$6.09,-$6.09,--
"February 8, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3968273646",USD,--,-$5.20,-$5.20,--
"February 8, 2026",Tax,"Sales tax paid by buyer","Order #3968273646",USD,--,-$6.40,-$6.40,--
"February 8, 2026",Sale,"Payment for Order #3968273646",,USD,$86.36,--,$86.36,--
"February 8, 2026",Fee,"Processing fee","Order #3968273646",USD,--,-$2.84,-$2.84,--
"February 8, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"February 8, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.80,-$0.80,--
"February 8, 2026",Fee,"Listing fee","Listing #4437653641",USD,--,-$0.20,-$0.20,--
"February 8, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Rustic Cabin De...","Order #3968195738",USD,--,-$2.34,-$2.34,--
"February 8, 2026",Tax,"Sales tax paid by buyer","Order #3968195738",USD,--,-$2.88,-$2.88,--
"February 8, 2026",Fee,"Processing fee","Order #3968195738",USD,--,-$1.42,-$1.42,--
"February 8, 2026",Sale,"Payment for Order #3968195738",,USD,$38.87,--,$38.87,--
"February 7, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Rustic Mountain...","Order #3972007551",USD,--,-$3.38,-$3.38,--
"February 7, 2026",Tax,"Sales tax paid by buyer","Order #3972007551",USD,--,-$3.12,-$3.12,--
"February 7, 2026",Fee,"Processing fee","Order #3972007551",USD,--,-$1.90,-$1.90,--
"February 7, 2026",Sale,"Payment for Order #3972007551",,USD,$55.11,--,$55.11,--
"February 7, 2026",Fee,"Listing fee","Listing #4437653641",USD,--,-$0.20,-$0.20,--
"February 7, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3967950912",USD,--,-$8.40,-$8.40,--
"February 7, 2026",Fee,"Transaction fee: Dimmable Mid Century Table Lamp | LED Be...","Order #3967950912",USD,--,-$1.82,-$1.82,--
"February 7, 2026",Fee,"Transaction fee: Dimmable Mid Century Table Lamp | LED Be...","Order #3967950912",USD,--,-$1.82,-$1.82,--
"February 7, 2026",Tax,"Sales tax paid by buyer","Order #3967950912",USD,--,-$4.20,-$4.20,--
"February 7, 2026",Fee,"Processing fee","Order #3967950912",USD,--,-$2.06,-$2.06,--
"February 7, 2026",Sale,"Payment for Order #3967950912",,USD,$60.18,--,$60.18,--
"February 7, 2026",Fee,"Listing fee","Listing #4393433581",USD,--,-$0.20,-$0.20,--
"February 7, 2026",Fee,"Listing fee","Listing #4393433581",USD,--,-$0.20,-$0.20,--
"February 7, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Rustic Mountain...","Order #3971443623",USD,--,-$3.12,-$3.12,--
"February 7, 2026",Tax,"Sales tax paid by buyer","Order #3971443623",USD,--,-$2.88,-$2.88,--
"February 7, 2026",Fee,"Processing fee","Order #3971443623",USD,--,-$1.78,-$1.78,--
"February 7, 2026",Sale,"Payment for Order #3971443623",,USD,$50.87,--,$50.87,--
"February 7, 2026",Fee,"Listing fee","Listing #4437653641",USD,--,-$0.20,-$0.20,--
"February 7, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Feb 6, 2026",USD,--,-$10.00,-$10.00,--
"February 6, 2026",Shipping,"USPS shipping label","Label #298530018682",USD,--,-$12.37,-$12.37,--
"February 6, 2026",Fee,"Transaction fee: Shipping","Order #3971128407",USD,--,-$0.48,-$0.48,--
"February 6, 2026",Fee,"Transaction fee: Rotating Photo Reel | Polaroid & Instax ...","Order #3971128407",USD,--,-$1.56,-$1.56,--
"February 6, 2026",Tax,"Sales tax paid by buyer","Order #3971128407",USD,--,-$2.52,-$2.52,--
"February 6, 2026",Fee,"Processing fee","Order #3971128407",USD,--,-$1.27,-$1.27,--
"February 6, 2026",Sale,"Payment for Order #3971128407",,USD,$33.97,--,$33.97,--
"February 6, 2026",Fee,"Listing fee","Listing #4387205694",USD,--,-$0.20,-$0.20,--
"February 6, 2026",Fee,"Transaction fee: Mid-Century Modern Tiered Sconce | Tiere...","Order #3967154056",USD,--,-$4.68,-$4.68,--
"February 6, 2026",Sale,"Payment for Order #3967154056",,USD,$71.98,--,$71.98,--
"February 6, 2026",Fee,"Processing fee","Order #3967154056",USD,--,-$2.41,-$2.41,--
"February 6, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"February 6, 2026",Fee,"Listing fee","Listing #4426233970",USD,--,-$0.20,-$0.20,--
"February 6, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3971118385",USD,--,-$2.08,-$2.08,--
"February 6, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3971118385",USD,--,-$2.08,-$2.08,--
"February 6, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3971118385",USD,--,-$2.08,-$2.08,--
"February 6, 2026",Fee,"Processing fee","Order #3971118385",USD,--,-$3.13,-$3.13,--
"February 6, 2026",Sale,"Payment for Order #3971118385",,USD,$95.95,--,$95.95,--
"February 6, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"February 6, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"February 6, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"February 6, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"February 6, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"February 6, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"February 6, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Rustic Mountain...","Order #3970885409",USD,--,-$3.12,-$3.12,--
"February 6, 2026","Buyer Fee","Colorado Retail Delivery Fee (paid by buyer)","Order #3970885409",USD,--,-$0.28,-$0.28,--
"February 6, 2026",Tax,"Sales tax paid by buyer","Order #3970885409",USD,--,-$2.53,-$2.53,--
"February 6, 2026",Sale,"Payment for Order #3970885409",,USD,$50.80,--,$50.80,--
"February 6, 2026",Fee,"Processing fee","Order #3970885409",USD,--,-$1.77,-$1.77,--
"February 6, 2026",Fee,"Listing fee","Listing #4437653641",USD,--,-$0.20,-$0.20,--
"February 6, 2026",Fee,"Transaction fee: Shipping","Order #3970598583",USD,--,-$1.80,-$1.80,--
"February 6, 2026",Fee,"Transaction fee: Hot Air Balloon Nursery Light – Whimsica...","Order #3970598583",USD,--,-$2.60,-$2.60,--
"February 6, 2026",Fee,"Processing fee","Order #3970598583",USD,--,-$2.28,-$2.28,--
"February 6, 2026",Sale,"Payment for Order #3970598583",,USD,$67.64,--,$67.64,--
"February 6, 2026",Fee,"Listing fee","Listing #4444100924",USD,--,-$0.20,-$0.20,--
"February 6, 2026",Shipping,"USPS shipping label","Label #299241442069",USD,--,-$8.81,-$8.81,--
"February 6, 2026",Shipping,"USPS shipping label","Label #299241433413",USD,--,-$5.22,-$5.22,--
"February 6, 2026",Shipping,"Asendia shipping label","Label #299241424761",USD,--,-$33.98,-$33.98,--
"February 6, 2026",Shipping,"USPS shipping label","Label #299241324731",USD,--,-$8.81,-$8.81,--
"February 6, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #298551663139",USD,--,-$3.61,-$3.61,--
"February 6, 2026",Shipping,"USPS shipping label","Label #299230228355",USD,--,-$8.46,-$8.46,--
"February 6, 2026",Shipping,"USPS shipping label","Label #299230142499",USD,--,-$5.07,-$5.07,--
"February 6, 2026",Shipping,"USPS return shipping label","Label #298307352733",USD,--,-$8.81,-$8.81,--
"February 6, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Feb 5, 2026",USD,--,-$8.74,-$8.74,--
"February 5, 2026",Fee,"Transaction fee: Shipping","Order #3970189083",USD,--,-$0.87,-$0.87,--
"February 5, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3970189083",USD,--,-$2.08,-$2.08,--
"February 5, 2026",Tax,"Sales tax paid by buyer","Order #3970189083",USD,--,-$2.00,-$2.00,--
"February 5, 2026",Fee,"Processing fee","Order #3970189083",USD,--,-$1.67,-$1.67,--
"February 5, 2026",Sale,"Payment for Order #3970189083",,USD,$47.37,--,$47.37,--
"February 5, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"February 5, 2026",Shipping,"Adjustment for Globegistics shipping label","Adjustment #298379191037",USD,--,-$29.21,-$29.21,--
"February 5, 2026",Fee,"Transaction fee: Desk Valet & Headphone Stand | Personali...","Order #3965615100",USD,--,-$1.56,-$1.56,--
"February 5, 2026",Fee,"Transaction fee: Shipping","Order #3965615100",USD,--,-$0.73,-$0.73,--
"February 5, 2026",Tax,"Sales tax paid by buyer","Order #3965615100",USD,--,-$2.81,-$2.81,--
"February 5, 2026",Fee,"Processing fee","Order #3965615100",USD,--,-$1.39,-$1.39,--
"February 5, 2026",Sale,"Payment for Order #3965615100",,USD,$37.96,--,$37.96,--
"February 5, 2026",Fee,"Listing fee","Listing #4389039835",USD,--,-$0.20,-$0.20,--
"February 5, 2026",Shipping,"USPS shipping label","Label #299129303991",USD,--,-$5.52,-$5.52,--
"February 5, 2026",Shipping,"USPS shipping label","Label #299129261063",USD,--,-$5.45,-$5.45,--
"February 5, 2026",Shipping,"USPS shipping label","Label #298347900292",USD,--,-$11.92,-$11.92,--
"February 5, 2026",Shipping,"USPS shipping label","Label #299128993405",USD,--,-$9.20,-$9.20,--
"February 5, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #297527150960",USD,--,-$1.78,-$1.78,--
"February 5, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Feb 4, 2026",USD,--,-$7.50,-$7.50,--
"February 4, 2026",Shipping,"Adjustment for Globegistics shipping label","Adjustment #298548872367",USD,--,-$13.83,-$13.83,--
"February 4, 2026",Marketing,"Credit for Offsite Ads fee","Order #3965066744",USD,--,$5.09,$5.09,--
"February 4, 2026",Fee,"Credit for transaction fee on Skateboard Shelf Mounts: Floating Skateb...","Order #3965066744",USD,--,$0.78,$0.78,--
"February 4, 2026",Fee,"Credit for transaction fee on shipping","Order #3965066744",USD,--,$1.43,$1.43,--
"February 4, 2026",Fee,"Credit for listing fee","Listing #4389560293",USD,--,$0.20,$0.20,--
"February 4, 2026",Fee,"Credit for processing fee","Order #3965066744",USD,--,$1.47,$1.47,--
"February 4, 2026",Tax,"Refund to buyer for sales tax","Order #3965066744",USD,--,$6.79,$6.79,--
"February 4, 2026",Refund,"Refund for Order #3965066744",,USD,-$40.73,--,-$40.73,--
"February 4, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3965066744",USD,--,-$5.09,-$5.09,--
"February 4, 2026",Fee,"Transaction fee: Shipping","Order #3965066744",USD,--,-$1.43,-$1.43,--
"February 4, 2026",Fee,"Transaction fee: Skateboard Shelf Mounts: Floating Skateb...","Order #3965066744",USD,--,-$0.78,-$0.78,--
"February 4, 2026",Tax,"Sales tax paid by buyer","Order #3965066744",USD,--,-$6.79,-$6.79,--
"February 4, 2026",Sale,"Payment for Order #3965066744",,USD,$40.73,--,$40.73,--
"February 4, 2026",Fee,"Processing fee","Order #3965066744",USD,--,-$1.47,-$1.47,--
"February 4, 2026",Fee,"Listing fee","Listing #4389560293",USD,--,-$0.20,-$0.20,--
"February 4, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3964944950",USD,--,-$3.12,-$3.12,--
"February 4, 2026",Tax,"Sales tax paid by buyer","Order #3964944950",USD,--,-$3.18,-$3.18,--
"February 4, 2026",Fee,"Processing fee","Order #3964944950",USD,--,-$1.79,-$1.79,--
"February 4, 2026",Sale,"Payment for Order #3964944950",,USD,$51.17,--,$51.17,--
"February 4, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"February 4, 2026",Fee,"Transaction fee: Shipping","Order #3968904067",USD,--,-$0.82,-$0.82,--
"February 4, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3968904067",USD,--,-$2.08,-$2.08,--
"February 4, 2026",Fee,"Processing fee","Order #3968904067",USD,--,-$1.71,-$1.71,--
"February 4, 2026",Sale,"Payment for Order #3968904067",,USD,$48.53,--,$48.53,--
"February 4, 2026",Tax,"Sales tax paid by buyer","Order #3968904067",USD,--,-$3.96,-$3.96,--
"February 4, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"February 4, 2026",Fee,"Transaction fee: Shipping","Order #3964674022",USD,--,-$0.73,-$0.73,--
"February 4, 2026",Fee,"Transaction fee: Minimalist Photo Holder Desk Tray – Adju...","Order #3964674022",USD,--,-$1.82,-$1.82,--
"February 4, 2026",Tax,"Sales tax paid by buyer","Order #3964674022",USD,--,-$2.15,-$2.15,--
"February 4, 2026",Fee,"Processing fee","Order #3964674022",USD,--,-$1.49,-$1.49,--
"February 4, 2026",Sale,"Payment for Order #3964674022",,USD,$41.30,--,$41.30,--
"February 4, 2026",Fee,"Listing fee","Listing #4426858902",USD,--,-$0.20,-$0.20,--
"February 4, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3968684953",USD,--,-$4.27,-$4.27,--
"February 4, 2026",Fee,"Transaction fee: Shipping","Order #3968684953",USD,--,-$0.55,-$0.55,--
"February 4, 2026",Fee,"Transaction fee: Retro Cinema Marquee Sign | Arrow Lightb...","Order #3968684953",USD,--,-$1.30,-$1.30,--
"February 4, 2026",Tax,"Sales tax paid by buyer","Order #3968684953",USD,--,-$1.71,-$1.71,--
"February 4, 2026",Fee,"Processing fee","Order #3968684953",USD,--,-$1.15,-$1.15,--
"February 4, 2026",Sale,"Payment for Order #3968684953",,USD,$30.16,--,$30.16,--
"February 4, 2026",Fee,"Listing fee","Listing #4426215313",USD,--,-$0.20,-$0.20,--
"February 4, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #298046935071",USD,--,-$1.14,-$1.14,--
"February 4, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Feb 3, 2026",USD,--,-$7.50,-$7.50,--
"February 4, 2026",Fee,"Credit for transaction fee on Modern Ribbed Wall Sconce Light – Beige ...","Order #3939984830",USD,--,$5.85,$5.85,--
"February 4, 2026",Fee,"Credit for processing fee","Order #3939984830",USD,--,$2.95,$2.95,--
"February 4, 2026",Refund,"Refund for Order #3939984830",,USD,-$89.98,--,-$89.98,--
"February 4, 2026",Shipping,"USPS shipping label","Label #298236692938",USD,--,-$5.52,-$5.52,--
"February 3, 2026",Shipping,"USPS shipping label","Label #299022937419",USD,--,-$8.81,-$8.81,--
"February 3, 2026",Fee,"Transaction fee: Shipping","Order #3963400860",USD,--,-$1.80,-$1.80,--
"February 3, 2026",Fee,"Transaction fee: Hot Air Balloon Nursery Light – Whimsica...","Order #3963400860",USD,--,-$3.12,-$3.12,--
"February 3, 2026",Fee,"Processing fee","Order #3963400860",USD,--,-$2.52,-$2.52,--
"February 3, 2026",Sale,"Payment for Order #3963400860",,USD,$75.64,--,$75.64,--
"February 3, 2026",Fee,"Listing fee","Listing #4444100924",USD,--,-$0.20,-$0.20,--
"February 3, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Feb 2, 2026",USD,--,-$7.50,-$7.50,--
"February 2, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3962722676",USD,--,-$7.20,-$7.20,--
"February 2, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3962722676",USD,--,-$3.12,-$3.12,--
"February 2, 2026","Buyer Fee","Colorado Retail Delivery Fee (paid by buyer)","Order #3962722676",USD,--,-$0.28,-$0.28,--
"February 2, 2026",Tax,"Sales tax paid by buyer","Order #3962722676",USD,--,-$4.39,-$4.39,--
"February 2, 2026",Fee,"Processing fee","Order #3962722676",USD,--,-$1.83,-$1.83,--
"February 2, 2026",Sale,"Payment for Order #3962722676",,USD,$52.66,--,$52.66,--
"February 2, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
"February 2, 2026",Shipping,"USPS shipping label","Label #298097285576",USD,--,-$11.87,-$11.87,--
"February 2, 2026",Shipping,"USPS shipping label","Label #298092913634",USD,--,-$8.81,-$8.81,--
"February 2, 2026",Fee,"Credit for transaction fee on Mid-Century Modern Tiered Sconce | Tiere...","Order #3944905295",USD,--,$5.85,$5.85,--
"February 2, 2026",Fee,"Credit for processing fee","Order #3944905295",USD,--,$2.95,$2.95,--
"February 2, 2026",Refund,"Refund for Order #3944905295",,USD,-$89.98,--,-$89.98,--
"February 2, 2026",Fee,"Transaction fee: Deluxe Miniature Ski Lift Chair Ornament...","Order #3966863239",USD,--,-$3.12,-$3.12,--
"February 2, 2026",Tax,"Sales tax paid by buyer","Order #3966863239",USD,--,-$3.96,-$3.96,--
"February 2, 2026",Fee,"Processing fee","Order #3966863239",USD,--,-$1.81,-$1.81,--
"February 2, 2026",Sale,"Payment for Order #3966863239",,USD,$51.94,--,$51.94,--
"February 2, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.20,-$0.20,--
"February 2, 2026",Fee,"Listing fee","Listing #4410735065",USD,--,-$0.40,-$0.40,--
"February 2, 2026",Deposit,"$483.28 sent to your bank account",,USD,--,--,--,--
"February 2, 2026",Shipping,"USPS shipping label","Label #298846828471",USD,--,-$8.81,-$8.81,--
"February 2, 2026",Shipping,"USPS shipping label","Label #298846490267",USD,--,-$36.57,-$36.57,--
"February 2, 2026",Shipping,"Adjustment for USPS shipping label","Adjustment #297142374132",USD,--,-$1.60,-$1.60,--
"February 2, 2026",Shipping,"USPS return shipping label","Label #298032439237",USD,--,-$9.20,-$9.20,--
"February 2, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Feb 1, 2026",USD,--,-$7.50,-$7.50,--
"February 1, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3966028343",USD,--,-$7.20,-$7.20,--
"February 1, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Rustic Mountain...","Order #3966028343",USD,--,-$3.12,-$3.12,--
"February 1, 2026",Tax,"Sales tax paid by buyer","Order #3966028343",USD,--,-$5.09,-$5.09,--
"February 1, 2026",Fee,"Processing fee","Order #3966028343",USD,--,-$1.84,-$1.84,--
"February 1, 2026",Sale,"Payment for Order #3966028343",,USD,$53.08,--,$53.08,--
"February 1, 2026",Fee,"Listing fee","Listing #4437653641",USD,--,-$0.20,-$0.20,--
"February 1, 2026",Marketing,"Fee for sale made through Offsite Ads","Order #3961549986",USD,--,-$7.20,-$7.20,--
"February 1, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Rustic Mountain...","Order #3961549986",USD,--,-$3.12,-$3.12,--
"February 1, 2026",Tax,"Sales tax paid by buyer","Order #3961549986",USD,--,-$3.00,-$3.00,--
"February 1, 2026",Fee,"Processing fee","Order #3961549986",USD,--,-$1.78,-$1.78,--
"February 1, 2026",Sale,"Payment for Order #3961549986",,USD,$50.99,--,$50.99,--
"February 1, 2026",Fee,"Listing fee","Listing #4437653641",USD,--,-$0.20,-$0.20,--
"February 1, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jan 31, 2026",USD,--,-$7.50,-$7.50,--
"February 1, 2026",Fee,"Transaction fee: Shipping","Order #3961136370",USD,--,-$0.45,-$0.45,--
"February 1, 2026",Fee,"Transaction fee: Case for Oura Ring Gen 3 Charger: Portab...","Order #3961136370",USD,--,-$1.30,-$1.30,--
"February 1, 2026",Tax,"Sales tax paid by buyer","Order #3961136370",USD,--,-$2.22,-$2.22,--
"February 1, 2026",Fee,"Processing fee","Order #3961136370",USD,--,-$1.12,-$1.12,--
"February 1, 2026",Sale,"Payment for Order #3961136370",,USD,$29.16,--,$29.16,--
"February 1, 2026",Fee,"Listing fee","Listing #4389851071",USD,--,-$0.20,-$0.20,--
"February 1, 2026",Fee,"Transaction fee: Shipping","Order #3961051210",USD,--,-$0.82,-$0.82,--
"February 1, 2026",Fee,"Transaction fee: Ski Gondola Table Lamp | Alpine Mountain...","Order #3961051210",USD,--,-$2.08,-$2.08,--
"February 1, 2026",Tax,"Sales tax paid by buyer","Order #3961051210",USD,--,-$3.12,-$3.12,--
"February 1, 2026",Fee,"Processing fee","Order #3961051210",USD,--,-$1.68,-$1.68,--
"February 1, 2026",Sale,"Payment for Order #3961051210",,USD,$47.69,--,$47.69,--
"February 1, 2026",Fee,"Listing fee","Listing #4414036249",USD,--,-$0.20,-$0.20,--
